Tree	-lnL	ti/tv ratio	p-inv	Site	-lnL
				627	1.65716625
				628	1.84649981
				629	1.84649981
				630	1.65716625
				631	1.49890320
				632	1.49890320
				633	5.15630203
				634	9.41735245
				635	1.93312458
				636	1.93312458
				637	1.49890320
				638	1.65716625
				639	1.84649981
				640	1.65716625
				641	1.64843145
				642	7.79207571
				643	5.21738826
				644	7.28678568
				645	6.63079766
				646	7.28678568
				647	5.46135404
				648	9.02663375
				649	1.48943486
				650	1.64843145
				651	1.64843145
				652	1.64843145
				653	1.65716625
				654	1.84649981
				655	1.65716625
				656	1.49890320
				657	1.49890320
				658	1.93312458
				659	1.49890320
				660	1.49890320
				661	1.93312458
				662	1.49890320
				663	1.84649981
				664	1.65716625
				665	1.93312458
				666	1.49890320
				667	1.49890320
				668	1.84649981
				669	1.93312458
				670	1.49890320
				671	1.93312458
				672	1.84649981
				673	1.49890320
				674	1.93312458
				675	1.84649981
				676	1.65716625
				677	1.49890320
				678	1.84649981
				679	1.49890320
				680	1.93312458
				681	1.49890320
				682	8.69850646
				683	5.90929325
				684	1.49890320
				685	1.93312458
				686	6.43553712
				687	1.65716625
				688	5.38064781
				689	1.93312458
				690	1.49890320
				691	1.93312458
				692	7.21465740
				693	7.08829502
				694	5.38064781
				695	1.49890320
				696	1.93312458
				697	1.93312458
				698	1.65716625
				699	1.65716625
				700	1.49890320
				701	1.93312458
				702	1.84649981
				703	9.24530158
				704	1.84649981
				705	5.38064781
				706	5.90929325
				707	1.65716625
				708	1.65716625
				709	1.84649981
				710	1.49890320
				711	1.65716625
				712	1.49890320
				713	1.84649981
				714	1.49890320
				715	5.63795810
				716	1.65716625
				717	1.65716625
				718	1.84649981
				719	1.84649981
				720	1.84649981
				721	6.87203765
				722	9.06720578
				723	12.81273718
				724	1.93312458
				725	10.01710092
				726	1.93312458
				727	1.93312458
				728	1.84649981
				729	1.49890320
				730	1.49890320
				731	1.65716625
				732	1.49890320
				733	1.49890320
				734	1.65716625
				735	1.65716625
				736	1.49890320
				737	1.49890320
				738	8.93067781
				739	5.12181121
				740	7.05788314
				741	1.49890320
				742	1.49890320
				743	1.65716625
				744	8.45486811
				745	1.49890320
				746	1.65716625
				747	8.62850479
				748	1.49890320
				749	7.55486149
				750	1.84649981
				751	1.65716625
				752	1.65716625
				753	1.49890320
				754	1.93312458
				755	1.84649981
				756	1.65716625
				757	15.14475663
				758	1.84649981
				759	1.65716625
				760	1.93312458
				761	1.49890320
				762	1.84649981
				763	1.84649981
				764	1.84649981
				765	1.84649981
				766	1.93312458
				767	1.93312458
				768	1.65716625
				769	1.49890320
				770	1.49890320
				771	1.49890320
				772	1.84649981
				773	12.31838697
				774	7.40651594
				775	1.84649981
				776	1.65716625
				777	1.84649981
				778	1.65716625
				779	1.84649981
				780	1.49890320
				781	1.93312458
				782	6.60288060
				783	7.06405615
				784	1.93312458
				785	1.65716625
				786	1.84649981
				787	1.65716625
				788	7.06843621
				789	1.93312458
				790	1.49890320
				791	6.67233192
				792	15.55397103
				793	8.78407260
				794	10.28240590
				795	5.15630203
				796	5.12181121
				797	1.65716625
				798	1.84649981
				799	1.65716625
				800	5.27910272
				801	9.80114028
				802	9.48129094
				803	6.60934954
				804	1.49890320
				805	12.28266969
				806	10.64954508
				807	1.49890320
				808	1.84649981
				809	12.35781887
				810	1.65716625
				811	13.96344773
				812	10.57648994
				813	9.93721687
				814	7.16677015
				815	1.49890320
				816	7.43815138
				817	1.49890320
				818	1.65716625
				819	6.38163090
				820	7.53146665
				821	10.81332388
				822	15.60121144
				823	11.52048744
				824	1.65716625
				825	1.49890320
				826	1.84649981
				827	12.07747329
				828	5.55913678
				829	7.32830019
				830	1.65716625
				831	1.65716625
				832	5.63795810
				833	5.67425502
				834	10.81909499
				835	7.73596713
				836	13.28427947
				837	10.75527578
				838	1.84649981
				839	1.93312458
				840	9.37853815
				841	1.65716625
				842	1.49890320
				843	1.93312458
				844	1.93312458
				845	1.84649981
				846	5.11178117
				847	1.49890320
				848	1.65716625
				849	1.93312458
				850	1.93312458
				851	1.49890320
				852	8.78407260
				853	1.65716625
				854	1.49890320
				855	1.49890320
				856	1.84649981
				857	1.93312458
				858	1.49890320
				859	6.78022114
				860	1.65716625
				861	1.65716625
				862	1.84649981
				863	1.93312458
				864	1.84649981
				865	1.49890320
				866	1.84649981
				867	1.84649981
				868	1.93312458
				869	7.73596713
				870	1.84649981
				871	1.65716625
				872	1.93312458
				873	5.12181121
				874	1.65716625
				875	1.65716625
				876	1.49890320
				877	11.99975597
				878	10.27220737
				879	1.49890320
				880	1.49890320
				881	1.65716625
				882	1.65716625
				883	1.93312458
				884	1.84649981
				885	1.49890320
				886	1.84649981
				887	1.93312458
				888	1.65716625
				889	1.49890320
				890	1.93312458
				891	1.65716625
				892	1.65716625
				893	1.93312458
				894	1.84649981
				895	1.49890320
				896	1.84649981
				897	10.89578329
				898	5.38064781
				899	1.49890320
				900	1.93312458
				901	1.84649981
				902	1.65716625
				903	1.49890320
				904	1.65716625
				905	5.70596768
				906	1.65716625
				907	5.90929325
				908	10.28009282
				909	1.49890320
				910	1.84649981
				911	1.49890320
				912	1.49890320
				913	1.93312458
				914	1.49890320
				915	1.65716625
				916	1.65716625
				917	1.93312458
				918	12.45719339
				919	1.84649981
				920	1.49890320
2	3192.47585373	2.66030185	0.65184169
				1	6.33057906
				2	1.65720971
				3	1.49890904
				4	1.65720971
				5	1.65720971
				6	8.56267192
				7	1.84645372
				8	1.93309526
				9	7.18786557
				10	1.84645372
				11	6.64036860
				12	8.37142813
				13	9.78084311
				14	5.69236091
				15	10.46829496
				16	1.49890904
				17	1.49890904
				18	1.65720971
				19	15.16832769
				20	11.22565637
				21	7.06720657
				22	1.49890904
				23	1.49890904
				24	1.65720971
				25	1.65720971
				26	1.65720971
				27	1.84645372
				28	7.08164131
				29	9.25109327
				30	12.52345964
				31	1.93309526
				32	1.49890904
				33	1.84645372
				34	1.93309526
				35	1.65720971
				36	1.65720971
				37	1.93309526
				38	5.32403097
				39	1.84645372
				40	1.84645372
				41	7.17321740
				42	8.09015777
				43	7.26694027
				44	1.93309526
				45	1.65720971
				46	13.10189955
				47	1.49890904
				48	7.52448487
				49	1.49890904
				50	1.84645372
				51	1.93309526
				52	10.47377230
				53	1.49890904
				54	1.84645372
				55	5.15522675
				56	6.74549275
				57	1.84645372
				58	1.93309526
				59	1.49890904
				60	1.65720971
				61	1.93309526
				62	1.93309526
				63	1.65720971
				64	1.49890904
				65	1.84645372
				66	1.93309526
				67	11.54225695
				68	1.49890904
				69	1.93309526
				70	1.93309526
				71	1.49890904
				72	1.49890904
				73	1.93309526
				74	1.49890904
				75	1.49890904
				76	7.71147591
				77	1.65720971
				78	1.65720971
				79	1.49890904
				80	1.84645372
				81	8.71216278
				82	1.93309526
				83	7.32114072
				84	1.84645372
				85	1.84645372
				86	1.65720971
				87	1.65720971
				88	1.49890904
				89	1.49890904
				90	1.84645372
				91	9.36664733
				92	1.65720971
				93	9.14199451
				94	6.68674501
				95	1.65720971
				96	1.84645372
				97	1.93309526
				98	1.49890904
				99	6.38768157
				100	1.93309526
				101	7.17321740
				102	7.71147591
				103	1.49890904
				104	1.65720971
				105	1.49890904
				106	1.65720971
				107	1.49890904
				108	1.49890904
				109	1.65720971
				110	1.93309526
				111	1.49890904
				112	1.65720971
				113	1.93309526
				114	1.84645372
				115	1.65720971
				116	1.49890904
				117	5.63990225
				118	1.84645372
				119	1.65720971
				120	1.84645372
				121	1.65720971
				122	1.84645372
				123	1.93309526
				124	1.49890904
				125	1.49890904
				126	5.12347664
				127	1.65720971
				128	5.67336479
				129	1.93309526
				130	1.49890904
				131	1.65720971
				132	1.49890904
				133	1.65720971
				134	1.80987942
				135	1.65720971
				136	1.84645372
				137	1.49890904
				138	1.49890904
				139	8.28830767
				140	6.78087611
				141	1.84645372
				142	1.65720971
				143	1.49890904
				144	1.65720971
				145	1.84645372
				146	1.93309526
				147	8.47663026
				148	8.43672295
				149	1.93309526
				150	1.65720971
				151	1.84645372
				152	1.49890904
				153	1.49890904
				154	7.59895958
				155	1.65720971
				156	1.49890904
				157	1.49890904
				158	1.84645372
				159	1.65720971
				160	1.49890904
				161	1.84645372
				162	1.65720971
				163	1.49890904
				164	1.93309526
				165	1.49890904
				166	7.78715264
				167	1.49890904
				168	1.49890904
				169	1.65720971
				170	1.65720971
				171	1.93309526
				172	1.93309526
				173	1.93309526
				174	1.93309526
				175	5.90235702
				176	5.63990225
				177	1.49890904
				178	1.84645372
				179	1.65720971
				180	1.65720971
				181	1.93309526
				182	1.49890904
				183	1.49890904
				184	1.49890904
				185	1.84645372
				186	1.49890904
				187	12.76631126
				188	1.65720971
				189	1.65720971
				190	9.80945132
				191	1.65720971
				192	1.84645372
				193	5.12347664
				194	1.49890904
				195	1.65720971
				196	1.49890904
				197	1.84645372
				198	1.65720971
				199	1.65720971
				200	5.69236091
				201	6.38768157
				202	1.84645372
				203	1.84645372
				204	1.49890904
				205	1.84645372
				206	1.49890904
				207	1.93309526
				208	1.49890904
				209	9.48686625
				210	6.33057906
				211	1.49890904
				212	1.49890904
				213	8.64643636
				214	15.32153768
				215	1.49890904
				216	1.65720971
				217	12.53983749
				218	7.51894379
				219	1.49890904
				220	1.49890904
				221	1.49890904
				222	11.26978580
				223	8.94872359
				224	13.05749825
				225	8.80192988
				226	10.18408327
				227	8.08609629
				228	1.65720971
				229	1.84645372
				230	1.93309526
				231	1.93309526
				232	1.93309526
				233	1.93309526
				234	5.63990225
				235	8.53766407
				236	1.84645372
				237	7.26694027
				238	5.15522675
				239	6.33057906
				240	1.49890904
				241	1.65720971
				242	5.29081526
				243	1.49890904
				244	1.65720971
				245	1.93309526
				246	1.49890904
				247	1.65720971
				248	1.84645372
				249	1.49890904
				250	6.76496076
				251	1.93309526
				252	1.65720971
				253	7.10111451
				254	5.67336479
				255	1.93309526
				256	1.49890904
				257	8.08609629
				258	5.12347664
				259	1.49890904
				260	1.65720971
				261	1.65720971
				262	1.93309526
				263	1.65720971
				264	1.65720971
				265	1.49890904
				266	1.84645372
				267	6.97595484
				268	5.97480289
				269	1.84645372
				270	1.49890904
				271	1.49890904
				272	1.84645372
				273	1.93309526
				274	1.65720971
				275	1.65720971
				276	7.15657463
				277	1.93309526
				278	1.84645372
				279	8.70421527
				280	1.49890904
				281	1.65720971
				282	1.65720971
				283	13.28494936
				284	12.01128715
				285	10.84746533
				286	7.12864356
				287	5.27521516
				288	6.38768157
				289	5.15522675
				290	1.49890904
				291	1.84645372
				292	1.93309526
				293	8.47663026
				294	1.65720971
				295	1.65720971
				296	1.84645372
				297	5.67336479
				298	9.42751008
				299	5.69236091
				300	6.34589262
				301	10.25280514
				302	6.64483796
				303	9.64206172
				304	11.32618368
				305	5.12347664
				306	1.49890904
				307	1.84645372
				308	6.61060679
				309	12.39415086
				310	1.93309526
				311	7.59895958
				312	5.15522675
				313	1.65720971
				314	1.84645372
				315	1.93309526
				316	10.35051861
				317	1.49890904
				318	1.65720971
				319	1.49890904
				320	1.93309526
				321	5.29081526
				322	8.56267192
				323	1.49890904
				324	1.49890904
				325	1.93309526
				326	1.65720971
				327	1.49890904
				328	5.12347664
				329	1.49890904
				330	1.49890904
				331	8.56267192
				332	5.32403097
				333	5.15522675
				334	6.97595484
				335	1.49890904
				336	1.49890904
				337	1.49890904
				338	1.65720971
				339	1.65720971
				340	1.93309526
				341	1.93309526
				342	1.49890904
				343	1.93309526
				344	1.49890904
				345	13.10189955
				346	1.65720971
				347	1.49890904
				348	1.84645372
				349	1.49890904
				350	1.49890904
				351	1.93309526
				352	1.49890904
				353	1.65720971
				354	1.65720971
				355	1.65720971
				356	1.93309526
				357	1.49890904
				358	1.84645372
				359	6.91764897
				360	1.93309526
				361	9.14688807
				362	1.49890904
				363	1.65720971
				364	9.63235946
				365	1.65720971
				366	1.93309526
				367	10.07751518
				368	9.94996035
				369	1.49890904
				370	7.96937677
				371	1.65720971
				372	5.55185156
				373	1.49890904
				374	1.65720971
				375	6.99421012
				376	1.84645372
				377	1.65720971
				378	1.84645372
				379	1.84645372
				380	1.65720971
				381	6.59212939
				382	9.09262687
				383	1.49890904
				384	1.49890904
				385	1.84645372
				386	1.49890904
				387	1.65720971
				388	1.65720971
				389	7.59988292
				390	1.49890904
				391	1.83738907
				392	6.59212939
				393	1.84645372
				394	6.72784039
				395	5.67336479
				396	1.93309526
				397	15.19403161
				398	1.84645372
				399	1.93309526
				400	5.15522675
				401	1.49890904
				402	1.49890904
				403	1.84645372
				404	1.84645372
				405	7.52448487
				406	9.89536837
				407	13.67756023
				408	1.65720971
				409	1.84645372
				410	1.93309526
				411	1.49890904
				412	1.65720971
				413	1.84645372
				414	6.35916585
				415	1.84645372
				416	1.93309526
				417	11.04068684
				418	1.65720971
				419	6.74727006
				420	5.27521516
				421	5.15522675
				422	1.65720971
				423	1.84645372
				424	1.49890904
				425	1.65720971
				426	1.65720971
				427	1.65720971
				428	1.49890904
				429	1.84645372
				430	1.93309526
				431	6.63732333
				432	5.15522675
				433	1.49890904
				434	1.49890904
				435	1.49890904
				436	1.65720971
				437	1.49890904
				438	1.84645372
				439	11.67201127
				440	1.65720971
				441	1.65720971
				442	8.31342970
				443	6.63868486
				444	1.49890904
				445	1.49890904
				446	1.65720971
				447	1.93309526
				448	1.93309526
				449	1.65720971
				450	1.49890904
				451	1.65720971
				452	8.78747317
				453	1.65720971
				454	1.84645372
				455	1.84645372
				456	1.84645372
				457	7.43747625
				458	6.68083450
				459	1.49890904
				460	1.93309526
				461	1.65720971
				462	1.49890904
				463	1.93309526
				464	1.84645372
				465	5.67336479
				466	5.97480289
				467	5.32403097
				468	1.49890904
				469	1.84645372
				470	5.63990225
				471	1.49890904
				472	1.93309526
				473	1.65720971
				474	1.65720971
				475	1.65720971
				476	1.84645372
				477	10.00686551
				478	1.65720971
				479	1.93309526
				480	1.49890904
				481	5.10834864
				482	1.65720971
				483	8.46405913
				484	1.65720971
				485	1.84645372
				486	1.93309526
				487	1.65720971
				488	9.32300907
				489	5.12347664
				490	10.33499146
				491	1.49890904
				492	9.61807324
				493	5.70786697
				494	1.49890904
				495	1.84645372
				496	5.29081526
				497	6.72752416
				498	1.93309526
				499	7.51894379
				500	5.63990225
				501	5.69236091
				502	5.12347664
				503	1.93309526
				504	1.65720971
				505	1.49890904
				506	5.67336479
				507	5.69236091
				508	1.65720971
				509	1.65720971
				510	1.84645372
				511	5.15522675
				512	1.84645372
				513	1.49890904
				514	1.93309526
				515	8.32939333
				516	1.65720971
				517	1.65720971
				518	1.49890904
				519	1.93309526
				520	8.36554943
				521	1.93309526
				522	5.62456923
				523	1.84645372
				524	1.84645372
				525	1.49890904
				526	1.84645372
				527	1.84645372
				528	1.93309526
				529	1.49890904
				530	1.49890904
				531	1.49890904
				532	5.12347664
				533	1.65720971
